itemID,itemName,toScan,replacementPacket,packetWorks
4982,Seli-Lushas Lichtzweig,0,0,1
4983,Azraels Flügel,0,0,1
4984,Die schwere Rüstung des tapferen Shares,0,0,1
4985,Die Robe des Magiers Mukraju,0,0,1
4986,Lederrüstung der Silberseele Glacernons,0,0,1
4987,Engelsring,0,0,1
4988,Jennifers Federhut,0,0,1
4990,Rune des Blitzes,0,0,1
4991,Rune der Welle,0,0,1
4992,Rune der Wolke,0,0,1
4993,Rune des Windes,0,0,1
4994,Rune des Feuers,0,0,1
5004,Sellaim-Zufallstruhe,0,0,1
5005,Woondine-Zufallstruhe,0,0,1
5006,Eperial-Zufallstruhe,0,0,1
5007,Turik-Zufallstruhe,0,0,1
9065,Magisches Cabrio,0,0,1
5010,Stern (Event),0,0,1
5011,Coupon (Event),0,0,1
5012,1 (Event),0,0,1
5013,Medaille des 1. Jahrestages,0,0,1
5014,Große Sellaim-Zufallstruhe,1,0,0
5015,Große Woondine-Zufallstruhe,1,0,0
5016,Große Eperial-Zufallstruhe,1,0,0
5017,Große Turik-Zufallstruhe,1,0,0
5018,Hochzeitsbox,0,0,1
5019,Aqua Buschi-Zufallstruhe,0,0,1
5020,Kammerjäger Buschi-Zufallstruhe,0,0,1
5021,Krankes Buschi-Zufallstruhe,0,0,1
5022,Braunes Buschi-Zufallstruhe,0,0,1
5023,Samurai Buschi-Zufallstruhe,0,0,1
5024,Stier Buschi-Zufallstruhe,0,0,1
5026,Rusty Robby Zufallstruhe,0,0,1
5030,Zufallstruhe mit magischem Cabrio,0,0,1
5035,Mondscheinpulver,0,0,1
5036,Lehmige Erde,0,0,1
5037,Magischer Dünger,0,0,1
5038,Kartoffelmonster-Setzling,0,0,1
5039,Schlammverschmiertes Säckchen,0,0,1
5040,Erntedank-Geschenktruhe,0,0,1
5041,Zufallstruhe des magischen Teppichs,0,0,1
5042,Zufallstruhe des magischen Rollers,0,0,1
5043,Zufallstruhe des magischen weißen Tigers,0,0,1
5044,Gladiator Buschi-Zufallstruhe,0,0,1
5045,Boxer Buschi-Zufallstruhe,0,0,1
5046,Super Kürbis Buschi-Zufallstruhe,0,0,1
5047,Santa Buschi-Zufallstruhe,0,0,1
5048,Fußball Buschi-Zufallstruhe,0,0,1
5049,Schiri Buschi-Zufallstruhe,0,0,1
5050,Perle mit Aqua Buschi und Kostümset,0,0,1
5052,Aqua Buschi-Kostümset,0,0,1
9066,NosHändler-Medaille (30 Tage),1,0,0
9067,NosHändler-Medaille (7 Tage),1,0,0
9068,NosHändler-Medaille (1 Tag/Event),0,0,1
5064,Versiegeltes Weihnachtsgefäß,0,0,1
5065,Weihnachtsgeschenkbox (Event),0,0,1
5066,Rolle der Fortbewegung (Event),0,0,1
5067,Mystische Flamme (Event),0,0,1
5068,Kleine Weihnachtsgeschenkbox,0,0,1
5069,Mittlere Weihnachtsgeschenkbox,0,0,1
5070,Große Weihnachtsgeschenkbox,0,0,1
5310,Zufallstruhe mit Santa Buschi-Kostüm,0,0,1
5080,Santa Buschi-Kostümset (unbegrenzt),0,0,1
5083,Neujahrs-Geschenktruhe (Event),0,0,1
5084,Schriftrolle des Buschi-Kostüms (Event),0,0,1
5085,Gestohlener Geschenkbeutel (Event),0,0,1
5086,Gestohlenes Glücksamulett (Event),0,0,1
9069,Feuerflügel,0,0,1
5091,12 (Event),0,0,1
5099,Kleine Vollmondbox,0,0,1
5100,Große Vollmondbox,0,0,1
5101,Kleine Federtruhe,0,0,1
5102,Große Federtruhe,0,0,1
5105,Magische Lampe,0,0,1
5106,Zufallstruhe des süßen Hasen,0,0,1
5107,Upgraderolle für Huhnkostüm (Event),0,0,1
5108,Osterwegweiser,0,0,1
5109,Siegel der Huhnkönigin (Event),0,0,1
5110,Magisches Ei (Event),0,0,1
5111,Chick Norris-Zufallstruhe,0,0,1
5115,Punkteinitialisierungstrank (zum Verschenken),0,0,1
5116,Rusty Robby Zufallsbox,0,0,1
9070,Fluffy McFly,0,0,1
5118,Truhe des Fluffy McFly,0,0,1
9071,Speedbooster,1,0,0
5120,FXP-Belohnung,0,0,1
5122,Zufallstruhe des Fluffy McFly,0,0,1
9072,Petslot-Erweiterung,0,0,1
5350,Kunterbunte Buschi-Box,0,0,1
5132,Buschi Sammler-Box,0,0,1
5140,Piratensiegel (Event),0,0,1
5141,Ein Teil der Piraten SP (Event),0,0,1
5142,Piratentuch (Event),0,0,1
5143,Seemannszeichen (Event),0,0,1
5144,O' Pengs Schatzkarte (Event),0,0,1
5145,Limettensaft (Event),0,0,1
5146,Wegweiser mit Piratenflagge,0,0,1
9073,Hornfeger,0,0,1
5153,Truhe des Hornfegers,0,0,1
5154,Zufallstruhe des Hornfegers,0,0,1
5172,Piraten Buschi-Zufallstruhe,0,0,1
5173,Winnie Weißfeder,0,0,1
5181,Winnies Schatztruhe,0,0,1
5182,Zufallsbox mit kunterbunten Buschi-Kostümen,0,0,1
5183,Schwarzes Buschi-Kostümset (unbegrenzt),0,0,1
5184,Blaues Buschi-Kostümset (unbegrenzt),0,0,1
5185,Grünes Buschi-Kostümset (unbegrenzt),0,0,1
5186,Rotes Buschi-Kostümset (unbegrenzt),0,0,1
5187,Pinkfarbenes Buschi-Kostümset (unbegrenzt),0,0,1
5188,Türkisfarbenes Buschi-Kostümset (unbegrenzt),0,0,1
5189,Gelbes Buschi-Kostümset (unbegrenzt),0,0,1
5190,Klassisches Buschi-Kostümset (unbegrenzt),0,0,1
5192,Kürbis (Event),0,0,1
5193,Kürbissirup (Event),0,0,1
5194,Feenverstärker (Event),0,0,1
5195,Segen des Seelensteins (Event),0,0,1
9076,"Nossi, der Drache",0,0,1
5197,Nossis Drachentruhe,0,0,1
5198,Nossis Zufallstruhe,0,0,1
5202,Shogun Buschi-Zufallstruhe,0,0,1
9077,Eisflügel,0,0,1
5204,Elementare Vollmondbox,0,0,1
5205,Elementare Federtruhe,0,0,1
5307,Weihnachtsgeschenkbox,0,0,1
5207,Pijama-Upgraderolle,0,0,1
5208,Weihnachtswegweiser,0,0,1
5209,Santas Segen,0,0,1
5210,Rudolfs Segen,0,0,1
5211,Weihnachtssegen,0,0,1
5212,Mysteriöse Glockentasche,0,0,1
5213,Weihnachtskostümbox,0,0,1
5214,Rolle der Fortbewegung,0,0,1
5215,Magische Wolle,0,0,1
5216,Magische Stricknadel,0,0,1
5217,Sorayas Schal,0,0,1
5218,Eisblumenkristall,0,0,1
5220,Magic dragon random box(TH),0,0,1
5221,Snow box(TH),0,0,1
5222,Magical pack(MY),0,0,1
5223,Freezing pet pack(MY),0,0,1
5224,Rudolf Buschi-Zufallstruhe,0,0,1
5225,2011 Christmas random box(HK),0,0,1
5226,Magische Ski (unsichtbar),0,0,1
5227,Truhe mit magischen Ski (unsichtbar),0,0,1
5228,Magisches Snowboard (unsichtbar),0,0,1
5229,Truhe mit magischem Snowboard (unsichtbar),0,0,1
5230,Zufallstruhe mit magischen Ski,0,0,1
5231,Zufallstruhe mit magischem Snowboard,0,0,1
9078,"Bike ""Billy Boneshaker""",0,0,1
5233,"Bike-Truhe ""Billy Boneshaker""",0,0,1
9079,"Inlineskates ""Blazing Blades""",0,0,1
5235,"Inlineskates-Truhe ""Blazing Blades""",0,0,1
9080,"Skateboard ""Doni Darkslide""",0,0,1
5237,"Skateboard-Truhe ""Doni Darkslide""",0,0,1
9081,"Magische Ski ""Icy Ike""",0,0,1
5239,Truhe mit magischen Ski,0,0,1
9082,"Magisches Snowboard ""Crazy Chris""",0,0,1
5241,Truhe mit magischem Snowboard,0,0,1
5246,Centurio Buschi-Zufallstruhe,0,0,1
5254,"Bike-Zufallstruhe ""Billy Boneshaker""",0,0,1
5255,"Inlineskates-Zufallstruhe ""Blazing Blades""",0,0,1
5256,"Skateboard-Zufallstruhe ""Doni Darkslide""",0,0,1
5258,Goldenes Osterei (Event),0,0,1
5259,Feder der Huhnkönigin (Event),0,0,1
5260,Calvins Ostergeschenk (Event),0,0,1
5261,Osterbox,0,0,1
5262,Wachstumsfrucht (Event),0,0,1
5263,2012 Easter random box(HK),0,0,1
5264,Seraphim box(TH),0,0,1
5265,Zufallstruhe mit flauschigem Hasenkostüm für Männer,0,0,1
5266,Zufallstruhe mit flauschigem Hasenkostüm für Frauen,0,0,1
5267,Flauschiges Hasenkostümset für Männer (unbegrenzt),0,0,1
5268,Flauschiges Hasenkostümset für Frauen (unbegrenzt),0,0,1
5274,Fußball-EM 2012-Zufallstruhe,0,0,1
5279,Zufallstruhe der göttlichen Feen,1,0,0
5280,Pegasus-Truhe,0,0,1
5283,Leonas schicksalhafte Schatztruhe,0,0,1
5285,Darkos höllische Zufallstruhe,0,0,1
5294,Fibis frostige Zufallstruhe,0,0,1
5295,Evil dog random box(HK),0,0,1
5296,Darkness box(TH),0,0,1
5297,Magischer Roller-Zufallstruhe,0,0,1
5298,Magischer Teppich-Zufallstruhe,0,0,1
5299,Plüschige Buschi-Kostüm-Zufallsbox,0,0,1
5300,Plüschige Buschi-Zufallsbox,0,0,1
5301,Plüsch-Buschi-Gutschein,0,0,1
5302,Otofuchskostümset,0,0,1
5303,Zufallstruhe mit Otofuchskostüm,0,0,1
5304,Zufallstruhe mit Aqua Buschi-Kostümset,0,0,1
5308,Timespace: Die Rache der Wikinger,0,0,1
5309,Zufallstruhe des Magischen weißen Tigers,0,0,1
5311,Rudis Zufallstruhe,0,0,1
5317,Zufallstruhe des Keinarmhasen,0,0,1
9083,Weißes Einhorn,0,0,1
9084,Rosarotes Einhorn,0,0,1
9085,Schwarzes Einhorn,0,0,1
5325,Zauberhafte Einhorn-Zufallstruhe,0,0,1
5329,Zauberhafte Einhorn-Truhe,0,0,1
9086,Sonderbares UFO,0,0,1
9087,Marco Pollo,0,0,1
5342,Kostümpaket 1 für Frauen,0,0,1
5343,Kostümpaket 2 für Frauen,0,0,1
5344,Kostümpaket 1 für Männer,0,0,1
5345,Kostümpaket 2 für Männer,0,0,1
5346,Kostümhüte für Frauen,0,0,1
5347,Kostümhüte für Männer,0,0,1
5348,Unisex-Hüte für alle,0,0,1
5349,Farbtopf für Haare,0,0,1
5351,Kunterbunte Buschi-Kostüm-Box,0,0,1
5358,Zaubergewand-Set des Lichtes,0,0,1
5359,Zauberroben-Set des Schattens,0,0,1
9088,Windsurfer,0,0,1
5361,Truhe mit Windsurfer,0,0,1
5369,Goldene Ausrüstungsschutzrolle,0,0,1
9116,Feen-Erfahrungstrank,1,0,0
9089,Titanflügel,0,0,1
5375,Beflügelnde Federtruhe,0,0,1
5376,Beflügelnde Vollmondbox,0,0,1
5379,Geheimnisvolles Skillticket für alle Partnerskills,0,0,1
5380,Riesiges Warenhaus,0,0,1
5392,Gelber Jeep,0,0,1
9090,Blauer Jeep,0,0,1
9091,Roter Jeep,0,0,1
9092,Blaugrüner Jeep,0,0,1
9093,Schwarzer Jeep,0,0,1
9094,Pinkfarbener Jeep,0,0,1
5409,Abgefahrene Jackpot-Box,0,0,1
5410,Farbenfrohe Jeep-Truhe,1,0,1
5412,Rosarotes Partyset (unbegrenzt),0,0,1
5413,Gelbes Partyset (unbegrenzt),0,0,1
5414,Blaues Partyset (unbegrenzt),0,0,1
5415,Rotes Detektivset (unbegrenzt),0,0,1
5416,Goldenes Detektivset (unbegrenzt),0,0,1
5417,Braunes Detektivset (unbegrenzt),0,0,1
5418,Jackpot-Box des Meisterdetektivs,0,0,1
5419,Jackpot-Box der Partykönigin,0,0,1
5424,Jackpot-Box à la Cowboy Buschi,0,0,1
5425,Jackpot-Box à la Ninja Buschi,0,0,1
9095,Erzengelflügel,0,0,1
9096,Erzdämonenflügel,0,0,1
5433,Flügel & mehr,0,0,1
5439,Gewiefte Buschis & mehr,0,0,1
5440,Die Truhe der Ballkünstler,0,0,1
5441,Fußballfanset,0,0,1
5445,Lässige Kostümkiste (w),0,0,1
5446,Tierische Kostümkiste (w),0,0,1
5447,Lockere Kostümkiste (m),0,0,1
5448,Animalische Kostümkiste (m),0,0,1
5449,Hutschachtel für Frauen,0,0,1
5450,Hutschachtel für Männer,0,0,1
5451,Unisex-Hutschachtel,0,0,1
5452,Haarfarbenmix,0,0,1
5453,Brillante Buschis & mehr,0,0,1
5454,Zauberhafte Feen & mehr,0,0,1
5455,Rasante Reittiere & mehr,0,0,1
5456,Treue Haustiere & mehr,0,0,1
5457,Uni-Kostümsets & mehr,0,0,1
5462,Fabelhafte Flügel & mehr,0,0,1
5463,Indianer Buschi & mehr,0,0,1
5470,Halloween & mehr,0,0,1
5471,Wikinger Buschi & mehr,0,0,1
5477,Die Wikingerfamilie & mehr,0,0,1
5478,Die Ninjaeinheit & mehr,0,0,1
5479,Jahrtausendtiger Maru & mehr,0,0,1
5483,Tolle Tigerkostüme & mehr,0,0,1
5484,Bunte Buschi-Kostüme & mehr,0,0,1
5486,Niedliches Tigerkostümset,0,0,1
5487,Schneeweißes Tigerkostümset,0,0,1
9097,Lodernde Feuerflügel,0,0,1
9098,Frostige Eisflügel,0,0,1
5500,Raidsiegel des Lord Draco,0,0,1
5501,Timespace: Helden des Feuers,0,0,1
5502,Spezialistenkarte der Erfahrung,0,0,1
5503,Horn des Basilisken,0,0,1
5504,Robertos Helm,0,0,1
5505,Mysteriöser Sand,0,0,1
5506,Irenes Brille,0,0,1
5507,Haralds Handschuh,0,0,1
5508,Robertos Halskette,0,0,1
5509,Irenes Armreif,0,0,1
5510,Haralds Ring,0,0,1
5511,Ticket der elementaren Zeitreise,0,0,1
5512,Raidsiegel des Glacerus,0,0,1
5513,Timespace: Zerstöre Glacerus' Eissiegel!,0,0,1
5514,Zangpos buddhistische Gebetskette,0,0,1
5515,Falkons Trainingshandschuhe,0,0,1
5516,Elisias Haarschmuck,0,0,1
5517,Angriffsbefehl für Zone des Chaos,0,0,1
5518,Schriftrolle der Eiseskälte,0,0,1
5519,Piraten SP-Upgraderolle,0,0,1
5522,Sammy Samtpfote & mehr,0,0,1
5525,Teufelchens Höllenkiste,0,0,1
5532,Luzifers Lichtbringertruhe,0,0,1
5536,Laurenas Zaubertruhe,0,0,1
9099,Goldschwingen,0,0,1
9100,Onyxschwingen,0,0,1
5572,Illusionistenkostümset (unbegrenzt),0,0,1
9111,Feenflügel,0,0,1
5592,Cooles Strandkostümset (unbegrenzt),0,0,1
5598,Mithrilmedaillentruhe,0,0,1
5599,Polizeiuniformset (unbegrenzt),0,0,1
5604,Portier-Uniformset (unbegrenzt),0,0,1
5610,Wikinger-Kostümset (unbegrenzt),0,0,1
5638,Wüsten-Set (unbegrenzt),0,0,1
5639,Tänzerinnen-Set (unbegrenzt),0,0,1
5655,Medaille des 12. Jahrestages,0,0,1
9123,Abenteurerrucksack (unbegrenzt),0,0,1
9124,Partnerrucksack (unbegrenzt),0,0,1
9125,Haustierkorb (unbegrenzt),0,0,1
5682,Vorratskiste des Rückkehrers,0,0,1
5683,Prächtige Vorratskiste des Rückkehrers,0,0,1
9137,Windschwingen,0,0,1
5711,Mal der alten Meister,0,0,1
9138,Magischer Schlitten,0,0,1
5713,Truhe mit magischem Schlitten,0,0,1
9140,Magischer Schlitten mit Rotnasen-Rentier,0,0,1
5716,Feuerteufel-Set,0,0,1
5722,Gewöhnliche Schatztruhe (verschlossen),0,0,1
5723,Seltene Schatztruhe (verschlossen),0,0,1
5724,Legendäre Schatztruhe (verschlossen),0,0,1
9139,Schatztruhen-Generalschlüssel,0,0,1
5730,Raidsiegel des verrückten Osterhasen,0,0,1
5731,Ostereiförmige Truhe,0,0,1
5732,Osterhasen-Partykostüm-Truhe,0,0,1
5733,Osterhasenkostüm-Set,0,0,1
5734,Raidbox des verrückten Osterhasen,0,0,1
5735,Versiegeltes heldenhaftes Amulett des Segens (Zufall),0,0,1
5737,Feen-Kostümset,0,0,1
5738,FXP-Booster (1 Tag),0,0,1
5739,FXP-Booster (3 Tage),0,0,1
5740,FXP-Booster (7 Tage),0,0,1
5741,FXP-Booster (30 Tage),0,0,1
9141,Magische Esel-Piñata,0,0,1
5744,"""Magische Esel-Piñata""-Truhe",0,0,1
5746,Regenbogen-Zufallstruhe,0,0,1
5749,Engelsfeder-Zufallstruhe,0,0,1
5750,"""Orkische Loa-Accessoires""-Produktionsschriftrolle",0,0,1
5751,"""Orkische Loa-Waffen""-Produktionsschriftrolle",0,0,1
5752,"""Orkische Loa-Zweitwaffen""-Produktionsschriftrolle",0,0,1
5753,"""Orkische Loa-Rüstungen""-Produktionsschriftrolle",0,0,1
5754,Gestohlener Fisch,0,0,1
5755,Intakte Ork-Waffe,0,0,1
5756,Kaputte Ork-Waffe,0,0,1
5757,Brief des Häuptlings,0,0,1
5758,Leichenschmaus-Truhe,0,0,1
5759,Logtas' Testament,0,0,1
5760,Alter Schatztruhenschlüssel,0,0,1
5761,Reparierte Ork-Waffe,0,0,1
5762,Gift des Rotaugen-Skorpions,0,0,1
5763,Orkischer Moostrank,0,0,1
5764,Veredelter Moostrank,0,0,1
5765,Verdorbene Essenz der Reinheit,0,0,1
5766,Verdorbene Essenz der Großmut,0,0,1
5767,Verdorbene Essenz der Gleichmut,0,0,1
5768,Makellose Essenz der Reinheit,0,0,1
5769,Makellose Essenz der Großmut,0,0,1
5770,Makellose Essenz der Gleichmut,0,0,1
5771,Toffels Blut,0,0,1
5772,Andenken des orkischen Wasserhelden,0,0,1
5773,Andenken des orkischen Lichthelden,0,0,1
5774,Andenken des orkischen Feuerhelden,0,0,1
5775,Andenken des orkischen Schattenhelden,0,0,1
5776,Traditionelle orkische Waffen und Rüstungen,0,0,1
5777,Uralte orkische Lehmstatue,0,0,1
5778,Uralte orkische Goldmünze,0,0,1
5779,Morizios-Allheilmittel,0,0,1
5780,Magisches Fernon-Pulver,0,0,1
5781,Magisches Göttinnenpulver,0,0,1
5782,Unbearbeiteter magischer Kristall,0,0,1
5783,Brief von Orus,0,0,1
5784,Kirollas' Raidsiegel,0,0,1
5785,Carnos Raidsiegel,0,0,1
5786,Belials Raidsiegel,0,0,1
9142,Namensänderungskarte,0,0,1
5789,Tropen-Kostümset,0,0,1
5790,"Tattoo-Vorlage ""Bären-Loa""",0,0,1
5791,"Tattoo-Vorlage ""Schlangen-Loa""",0,0,1
5792,"Tattoo-Vorlage ""Löwen-Loa""",0,0,1
5793,"Tattoo-Vorlage ""Adler-Loa""",0,0,1
5795,Inventarerweiterungsticket (30 Tage),0,0,1
5796,Inventarerweiterungsticket (60 Tage),0,0,1
9143,Inventarerweiterungsticket (unbegrenzt),0,0,1
5798,Glänzender Edelstein,0,0,1
5799,Tattoo-Entferner,0,0,1
9144,Blitzschwingen,0,0,1
5801,Timespacestück (Dämonenheiligtum),0,0,1
5802,Timespacestein (Dämonenheiligtum),0,0,1
5803,Vorzüglicher Ring,0,0,1
5804,Truhe mit Halskette,0,0,1
9145,Alpaka des 12. Jahrestages,0,0,1
9146,Rennalpaka des 12. Jahrestages,0,0,1
5808,Alpaka-Truhe zum 12. Jahrestag,0,0,1
5809,Rennalpaka-Truhe zum 12. Jahrestag,0,0,1
5811,Reparatur-Runenamboss,0,0,1
5812,Runenentfernungs-Hammer,0,0,1
5813,Premium-Glücksrunen-Schriftrolle,0,0,1
5814,Heldenerfahrung-Belohnung,0,0,1
5815,Tattoo-Speicherschriftrolle,0,0,1
5816,Frosthexen-Kostümset,0,0,1
5817,Bericht der Agenten (1. Teil),0,0,1
5818,Bericht der Agenten (2. Teil),0,0,1
5819,Bericht der Agenten (3. Teil),0,0,1
5820,Bericht der Agenten (4. Teil),0,0,1
5821,Belials Befehle,0,0,1
5822,Kompletter Bericht,0,0,1
5823,Glücksrunen-Schriftrolle,0,0,1
5825,Vollmondkristall-Zufallstruhe,0,0,1
5832,Starterpaket für Kampfkünstler,0,0,1
9132,Anzug für Frigg,0,0,1
9133,Anzug für Ragnar,0,0,1
9134,Anzug für Erdimien,0,0,1
9135,Anzug für Yertirand,0,0,1
9136,Anzug für Jennifer,0,0,1
9128,Anfänger-Reittierschriftrolle,0,0,1
9121,Magischer Jaguar,0,0,1
5835,Truhe des magischen Jaguars,0,0,1
5836,Sparbuch der Cuarry-Bank,0,0,1
9120,Mega-Titanflügel,0,0,1
9118,VIP-Medaille der Cuarry-Bank (10 Tage),0,0,1
9119,VIP-Medaille der Cuarry-Bank (30 Tage),0,0,1
5840,Ticket für den Raid des wahnsinnigen Dr. Maunz (Event),0,0,1
9117,Mutter Naturs Runenpaket,0,0,1
5842,Hübsche Hexenschatulle (Event),0,0,1
5843,Schrottkiste des wahnsinnigen Dr. Maunz (Event),0,0,1
5844,Vorratskiste des Widerstands (Event),0,0,1
5845,Zauberstab der weißen Hexe Laurena (Event),0,0,1
5846,Raidsiegel des wahnsinnigen Dr. Maunz,0,0,1
5848,Rätseltruhe des Lichs,0,0,1
5849,Alchemistentasche,0,0,1
5850,Buschi-Truhe mit gestohlenen Waren,0,0,1
5851,Alte Wikingertruhe,0,0,1
5852,Alte Gotentruhe,0,0,1
5853,Buschi-König-Verteidigung Raidsiegel,0,0,1
5854,Schafsfarm Raidsiegel,0,0,1
5855,"Raidsiegel für ""Meteor ausweichen""",0,0,1
9113,Partnerslot-Erweiterung,0,0,1
5857,Schlüssel zu Schloss Aria,0,0,1
5867,Akashic-Chronik,0,0,1
5859,Werkzeugkiste,0,0,1
5860,Vorratspaket der Soldaten von Mystic Heaven,0,0,1
5861,Vorratspaket der Soldaten von Hellord,0,0,1
5862,Vorratsticket der Soldaten von Mystic Heaven,0,0,1
5863,Vorratsticket der Soldaten von Hellord,0,0,1
5864,Gebetszettel,0,0,1
5865,Rosenkranz,0,0,1
5866,Blutverschmiertes Testament,0,0,1
5868,Fragment des Timespace,0,0,1
5869,Essenz des Timespace-Fragments,0,0,1
5870,Kristall des Timespace-Fragments,0,0,1
5871,Natürliches Magiepapier,0,0,1
5872,Teilweise zerfetztes Tagebuch,0,0,1
5873,Teilweise zerfetzte Schriftrolle,0,0,1
9112,Kostümfusion,0,0,1
5875,Ei der erwachten Zenas,0,0,1
5876,Ei der erwachten Erenia,0,0,1
5877,Ei der erwachten Fernon,0,0,1
5878,Nussknackerset (unbegrenzt),0,0,1
5879,Instabile Energie,0,0,1
5880,Heiliges Blut,0,0,1
5881,Dunkler Energiestein,0,0,1
5882,Raidsiegel: Audienz bei Erenia,0,0,1
5883,Raidsiegel: Audienz bei Zenas,0,0,1
5884,Ancelloans Accessoire-Produktionsschriftrolle,0,0,1
5885,Ancelloans Waffen-Produktionsschriftrolle,0,0,1
5886,Ancelloans Zweitwaffen-Produktionsschriftrolle,0,0,1
5887,Ancelloans Rüstungs-Produktionsschriftrolle,0,0,1
5888,Ehrenhafte Box,0,0,1
5889,Goldmedaillentruhe,0,0,1
5890,Silbermedaillentruhe,0,0,1
5891,Arenabooster (Talente),0,0,1
9101,Legendäre Ehrenmedaille,0,0,1
9102,Mysteriöse Ehrenmedaille,0,0,1
9103,Antike Ehrenmedaille,0,0,1
9104,Exzellente Ehrenmedaille,0,0,1
9105,Hochqualitative Ehrenmedaille,0,0,1
9106,Gute Ehrenmedaille,0,0,1
9107,Nützliche Ehrenmedaille,0,0,1
9108,Ehrenmedaille,0,0,1
5900,Verkohltes Maskenpergament,0,0,1
5901,Grenigas' Accessoire-Produktionsschriftrolle,0,0,1
5902,Altes Wikingerkostüm (7 Tage) – Skizze,0,0,1
5903,Blaupausen von Fafnirs Jagdhorn,0,0,1
5904,Fafnirs frittierte Mahlzeit,0,0,1
5909,Geschenkbeutel der Akamurhändler,0,0,1
5910,Akamurcoupon,0,0,1
5911,Eisblume,0,0,1
5912,Magischer Sand,0,0,1
5913,Grenigas-Relikt,0,0,1
5914,Magisches Kamel,0,0,1
5915,Truhe mit magischem Kamel (Quest),0,0,1
5916,Großes Eisblumenöl,0,0,1
5917,Linkes Stück von Grenigas' Raidsiegel,0,0,1
5918,Rechtes Stück von Grenigas' Raidsiegel,0,0,1
5919,Runenstück,0,0,1
5920,Kertos' Raidsiegel,0,0,1
5921,Valakus' Raidsiegel,0,0,1
5922,Grenigas' Raidsiegel,0,0,1
5923,Pergamentrolle des magischen Kamels,0,0,1
5924,Mysteriöser Anhänger,0,0,1
5925,Valakets Ei,0,0,1
5926,Herz des Flammengiganten,0,0,1
5927,Großer Hitzewiderstandstrank,0,0,1
5930,Hitzewiderstandstrank,0,0,1
5929,Eisblumenöl,0,0,1
9109,Partnerskillticket (einzeln),1,0,0
9110,Partnerskillticket (alle),1,0,0
5933,Arena der Talente-Ticket,0,0,1
5934,Arena der Meister-Ticket,0,0,1
5935,Erholungstrank (TA),0,0,1
5936,Angriffstrank (TA),0,0,1
5937,Verteidigungstrank (TA),0,0,1
5938,Energietrank (TA),0,0,1
5939,Tempotrank (TA),0,0,1
5940,Entlarvungstrank (TA),0,0,1
5941,Goldene Arenatruhe,0,0,1
5943,Zenas' Segen,0,0,1
5944,Astralenergie,0,0,1
5945,Tarnkappe,0,0,1
5946,Revanche,0,0,1
5947,Eichel,0,0,1
5948,Bronzene Eichel,0,0,1
5949,Silberne Eichel,0,0,1
5950,Goldene Eichel,0,0,1
5951,"Geschenkbox ""Wolf im Schafspelz""",0,0,1
5952,Pegasus herbeirufen,0,0,1
5953,Kangpen herbeirufen,0,0,1
5954,Grimmiges Chicky herbeirufen,0,0,1
5955,Yeti herbeirufen,0,0,1
5956,Rudi herbeirufen,0,0,1
5957,Buschi-König Geschenkbox,0,0,1
5958,Caligors Schatztruhe,0,0,1
5959,Caligors Geist,0,0,1
5960,Caligors leuchtende Schatztruhe,0,0,1
5961,Caligors einfache Schatztruhe,0,0,1
5962,Foxys Raidsiegel,0,0,1
5963,Foxys Wundertruhe,0,0,1
5964,Frische Leber,0,0,1
5965,Blaues Fläschchen,0,0,1
5966,Gelbes Fläschchen,0,0,1
5967,Rotes Fläschchen,0,0,1
5968,Halloween-Schatztruhe,0,0,1
5969,Riesenreiskuchen,0,0,1
5970,Marus Raidsiegel,0,0,1
5971,Marus Tigertruhe,0,0,1
5972,Sesamöl,0,0,1
5974,Truhe des Wanderers,0,0,1
5975,Roter Bohnenreiskuchen,0,0,1
5976,Messingmünze,0,0,1
5977,Hexe Laurenas Raidsiegel,0,0,1
5978,Rote Bohnensuppe,0,0,1
5979,Hongbi-Cheongbi-Raidsiegel,0,0,1
5980,Hungbus Samenkorn,0,0,1
5981,Nolbus Samenkorn,0,0,1
5982,Teufelchens Raidbox,0,0,1
5983,Laurenas Edelstein,0,0,1
5984,Pulver der Reinigung,0,0,1
5985,Laurenas antike Hexentruhe,0,0,1
5986,Seelensplitter,0,0,1
5987,Saat der Verdammnis,0,0,1
5988,Laurenas rätselhafte Hexentruhe,0,0,1
5989,Laurenas sagenumwobene Hexentruhe,0,0,1
5990,Lola Löffels Raidsiegel,0,0,1
5991,Raidbox des Drachenkönigs,0,0,1
5992,Schildkrötengeschenk,0,0,1
5993,Belohnungsbox: Highscore der Beliebten,0,0,1
5994,Belohnungsbox: Rufrangliste,0,0,1
5995,Belohnungsbox: Punkterangliste,0,0,1
5996,Ancelloanessenz,0,0,1
9115,Magischer Knochendrache,0,0,1
5998,Truhe des magischen Knochendrachen,0,0,1
5999,Raidsiegel des uralten Slade-Turms,0,0,1
8399,Cooles Strandkostüm (7 Tage),0,0,1
8400,Cooler Strandhut (7 Tage),0,0,1
9300,Abenteurer,0,0,1
9301,Tierfreund,0,0,1
9302,Rebell,0,0,1
9303,Idealist,0,0,1
9304,Friedensstifter,0,0,1
9305,Diplomat,0,0,1
9306,Unkrautvernichter,0,0,1
9307,Retter von NosVille,0,0,1
9308,Unermüdlich,0,0,1
9309,Einsame Spitze,0,0,1
9310,Zauberkünstler,0,0,1
9311,Hochmagier,0,0,1
9312,Hexenmeister,0,0,1
9313,Silberbogen,0,0,1
9314,Robin Hood,0,0,1
